time_to_tca,miss_distance_km,risk_score,status,is_collision,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37
4320.0,0.7363077662215427,0.8,TEHLIKE,0,0.0078741418709413,-0.010948216754296893,0.018999459064764513,0.022914837369967994,0.023574221339095203,-0.010764440772901854,-0.0018799494899612108,-0.058388719689201285,0.061722380531184874,0.026624204976369553,0.07873088584272568,-0.12388701075707922,0.03038634075210921,-0.06607906715458181,0.05439425370526564,0.038824962880194686,0.04147024950718911,-0.026097467740683358,-0.038116591396723076,-0.0075046202910611206,0.006659859024186782,0.03054701375208542,-0.05909708622387338,-0.018500126113580508,0.054733385444996854,0.03858446301891057,0.022876562309822213,0.0256362045093739,-0.07152051335854628,0.04715755540995525,-0.061328783086332384,-0.08912926594450205,0.09834087307958961
4260.0,0.7263077662215427,0.8026,TEHLIKE,0,0.09820957623142515,0.0706600456736699,0.06163062735398808,0.11952840991543223,0.054106337812741594,-0.07950006492317466,-0.07281566299564397,0.003591828578376052,-0.01251880762347493,0.10143399884740921,-0.14301454916716203,-0.03323990435669947,0.06542068710134415,-0.01406391949623488,0.07956942898075325,0.034422345729286465,-0.05006436456935773,-0.008852471978868074,0.035585354259174196,0.07381420226073086,0.09889755113431903,-0.011679253889967675,-0.03359650365164946,-0.007763725024703958,0.08623651060211178,-0.03350680242987616,-0.03680773637472355,0.04561119604331021,0.08788712007066132,-0.011248409609880609,0.02806322341454518,0.09735427654268353,-0.04560791254285162
4200.0,0.7163077662215427,0.8053,TEHLIKE,0,-0.002832340777416443,0.020313801365266185,0.003702138762731167,-0.0027195693485366386,0.010384097129049724,0.09501082012476082,0.0949434554936185,0.03774649431449571,0.058295334699740846,0.00830761348002186,-0.01798365245379244,-0.011206835257697653,0.005227884778706253,0.037688978872086706,-0.01639428835024661,-0.006027701857925846,-0.01516137924101562,0.010211646968347275,0.015516458670656666,0.0020632374746433935,0.01911461632755159,0.03380413634488922,0.10094832393206965,-0.036555893281168,-0.041824454084432375,-0.0032278899738328844,0.06930006565051212,0.05663678859931698,-0.010272712141360212,-0.06774014346488073,0.033007266573954024,-0.011272485008174118,-0.02089250933442065
4140.0,0.7063077662215427,0.8079,TEHLIKE,0,0.0728035616317318,-0.07835288631049755,-0.06470961364368502,0.045071487381935144,-0.08077312612514603,-0.019926610559204905,0.034774205893990016,0.04021315496189481,-0.024019438662187573,0.09344444108297878,0.007659069559610309,-0.016578146168725175,0.08275290968999782,-0.05128807365960358,-0.08156928029089033,-0.07166668252899129,0.02200411979018716,-0.039008713953575164,-0.06838963307936803,0.05300013291561295,0.02375532079412442,0.05027374939205223,0.047146277744726794,0.032743662344159555,-0.025293515232978726,0.10392458611290854,-0.03563067927456131,-0.03885499179669155,-0.05359913483942591,-0.01691697217363131,-0.02261113551718449,-0.043761769853561755,-0.06335426054491983
4080.0,0.6963077662215428,0.8106,TEHLIKE,0,0.006430911441129711,-0.07906859414850399,0.0670386414527222,-0.03472039225757775,-0.07691118903999856,0.008334763716279118,0.007261197299093092,0.04490885896780847,0.00381704889429509,0.011356867038437487,0.037403321019940934,-0.00595308305287277,-0.055786230714078594,-0.03158269284659042,-0.05714668710929083,0.024203415704184012,-0.014794669085710591,0.02396817141572706,-0.02049461798745807,0.05073239429268709,-0.011298277979135511,-0.0034467372351226102,0.04762857613063978,-0.08752916162166727,-0.04729108777675198,-0.05645476050061006,0.12487142409297547,0.013626158587458796,0.04374028934258889,0.06954920573387309,0.03822992481438989,-0.016469263064669438,0.10620047844893594
4020.0,0.6863077662215428,0.8132,TEHLIKE,0,-0.11670144914773761,0.048198103969984724,-0.022992801850868667,-0.003894388011833608,0.03156204368184377,-0.09345672483178319,0.042838802109755374,0.024835528611204097,-0.08912758777681304,0.09157218408214862,-0.02658784275405794,-0.0616096050001596,-0.04610502177837045,0.09248979198976583,-0.04949856604390092,-0.011540105199395936,0.055766796100664165,-0.016326698947767896,0.020593210737921853,-0.01961222478864862,-0.03318823416971336,-0.04400856709014032,0.05605878787992903,-0.08138815541075649,-0.05182063350120541,0.032672475086950224,-0.07059919395824286,-0.027977728630543482,0.07105078267939051,0.05042571573912979,0.005195827757894272,-0.03663228817551213,-0.021017001685824398
3960.0,0.6763077662215428,0.8158,TEHLIKE,0,-0.033827264321426215,0.06145851275950603,0.016804403568122284,0.0195179267431794,0.006771737669714878,0.03682886916072928,0.04620973588783282,-0.046319464654355026,0.03809673263911226,0.060122396024691965,-0.021566462797122137,0.004345804521953461,0.04680173242471527,0.02348933994025831,-0.004721363626774937,0.03508464743051433,0.01429437789647144,0.014415381326161112,0.022058060297787504,-0.0057533147037419985,-0.04612625647732165,0.0529366894613622,-0.023320698194358135,-0.007967594686203179,-0.0283143338653072,-0.016196713319837876,0.047818348044605524,0.06192028090731258,-0.04112765981648864,0.060436396989124445,-0.002160369794770751,-0.0008618835491509708,-0.06230252934199879
3900.0,0.6663077662215428,0.8185,TEHLIKE,0,0.003017433555052765,-0.026138139084547846,-0.0054818774487803285,0.003328749058757361,0.01650119866718254,0.007540934436331474,-0.02973286185356145,0.010225793524873662,0.021852686689983344,0.020527005733156137,0.08601995598847141,-0.08586853588177004,0.04305305224874993,0.1132487511918035,0.10874990885408356,0.047116293419062476,0.0744477628537361,0.08290702960823124,0.0010327832272026564,-0.0972670028830511,0.019855372429396157,-0.01674556227413257,0.022175531707322713,0.022881963801495153,-0.03478084872582955,0.016218651660085164,0.05488312467444061,-0.02422196069605787,0.029969248486270056,-0.011156827512707196,-0.04451029883018641,-0.004511095439862856,0.0011488622330418287
3840.0,0.6563077662215427,0.8211,TEHLIKE,0,-0.008155033513810228,0.1185005889496935,0.010715887083655182,-0.020642656213548213,0.08701715218665328,0.0039182508312692625,0.04191388936518716,0.07094229351733321,-0.0640631586739475,0.09261540943050561,-0.10420229371637056,-0.007809384063562354,0.0355345668344111,0.08396219131353835,0.0073725107784221025,-0.011290481609883586,-0.004830673824965024,-0.021940774084194318,0.0279220519769518,0.04110499075008016,-0.04399683983767999,-0.006014532682006491,0.0359057511532309,0.039383713117366326,-0.04192699438870826,-0.06525847583597832,-0.005710686483852256,-0.024941380150417698,-0.012594573279702759,0.07305376118204687,-0.12752462974320428,0.025820417205605253,0.08357921840554494
3780.0,0.6463077662215427,0.8238,TEHLIKE,0,-0.04373043377104236,0.012191113501595206,0.014672572146757025,0.06488689666182755,-0.006586805892891368,-0.04948955523905086,0.03182502843114871,-0.006376639613375918,0.08743817198900894,0.044365825278537774,0.008965405913739562,-0.05599042600586952,-0.04003627518403757,-0.1225221859910008,0.04912834473502398,0.04804319794131177,-0.09350294918380464,0.0011034429256289568,-0.02929892259191537,-0.020284451655147005,0.039486595394861296,-0.07964662815256301,-0.055528787545873516,0.023952087265834934,0.03191799350653101,-0.03272274158184843,-0.04472780685523541,-0.04192338626187703,0.026066333905289785,-0.037268145557433394,-0.05497259781916006,0.031382127261555856,0.04748941053546793
