time_to_tca,miss_distance_km,risk_score,status,is_collision,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37
4320.0,0.7546290452576528,0.8,TEHLIKE,0,-0.04428637805011377,0.07850954517390114,-0.06459045372257463,0.09353779377128843,-0.09327789575373434,-0.011690931009112268,0.007091788898978159,-0.032914714922080264,-0.02247266687342011,0.059985967731261275,0.006053011171712501,-0.05976886991131251,0.044648028201240995,-0.0021521445269823813,0.01788137086115665,-0.010338442788446846,-0.06707452931275402,-0.027650612018778012,0.003525913829928685,0.003860719549072367,0.01844541262001707,0.048572892902965466,0.023277692123228617,-0.03818219627648384,-0.048689698870190014,0.0816062589274461,-0.11492258855584565,0.09767887688242781,-0.04302773177214457,-0.0553836698776041,-0.024113384332051617,0.06388660493655612,0.01693803508468825
4260.0,0.7446290452576528,0.8026,TEHLIKE,0,-0.0020123437472602925,0.046026196401581426,0.055931333244681185,-0.05410201587718891,-0.012434477905906084,-0.02016338456074225,-0.04029379747267665,-0.005748597057399582,-0.0053654876454965255,-0.02623728726920456,-0.03480934427958455,0.011600282833873314,0.11101199682881147,-0.06253884926588356,-0.0037051242514757558,-0.030992931193566373,0.03189837265774117,-0.049491153324299236,-0.028003019215571075,-0.07651258057084136,0.01799208974355673,-0.017138772804869286,-0.026036243573131213,0.10517373740131836,0.055673442281172804,0.07436042501632618,0.0023217349226417475,0.005507062158288647,-0.06365974896482822,0.01185273215232574,0.01134261195450413,0.04800129497328034,-0.07299410681003049
4200.0,0.7346290452576528,0.8053,TEHLIKE,0,-0.01755026504923322,-0.012539627605730781,-0.029177777084333875,-0.05633734424735224,0.04320510063895303,-0.015709937950637808,-0.03801848515152878,-0.07939399323577381,0.008045858023874582,0.00523332930002171,0.032336559178968605,-0.040402351724956986,0.011908000141535499,0.05782439033999638,0.01835777440871775,-0.030194887084939462,0.007185985139903522,-0.055743184271029526,-0.029980426467041008,-0.04123377873139438,-0.00798966683423121,-0.09091680618851558,-0.025618900917223592,-0.00541423086291321,-0.0495673977563357,-0.01216584748226998,-0.024326727328120305,0.002607056544253757,-0.031027858165354024,-0.02254546486604174,-0.05017426941923563,-0.03296398098193113,0.010817195146859963
4140.0,0.7246290452576528,0.8079,TEHLIKE,0,-0.030826978522759802,0.000478847886704692,-0.025126962535114497,0.10243461046204504,0.040459366473885136,0.06365398239044533,-0.02415002832317894,0.038270165801492895,0.03702875323501708,-0.13843996792811317,0.07626888124567119,-0.05532929265267955,-0.0661921327574014,0.04068498569832351,0.023294580821086097,0.08451986095730318,-0.05974669859673555,0.008118478352676107,0.02972370028917173,-0.07771604432631513,0.05766713765679701,0.10965231374555912,0.03317259466287711,-0.0220847060740563,-0.06703033681360807,-0.04152274341015749,-0.07796661359507756,-0.014468854293075895,0.056895354382812104,0.07242447241745019,0.028270137757931864,0.0017352594417334476,0.0011856793528754392
4080.0,0.7146290452576529,0.8106,TEHLIKE,0,-0.05859655626737065,-0.04144464108250767,-0.0006469650568762231,0.037506405395940606,0.028832331081050773,0.0628540565278522,-0.033333339117479314,0.03002057945183369,-0.028565782999251412,0.052329779232354094,0.04818264368776376,0.0697112907515832,0.008897290269809682,0.026942657010485278,-0.020041895587355855,0.04042760538453498,0.011662666568940088,-0.07465589728424454,0.05410883005623051,-0.07246467046328646,-0.05998410364618693,-0.1105666544340461,0.004199441203648309,0.08231516288850776,-0.021333518370080656,0.04312091048254863,-0.05654899971547187,0.06645018931014011,-0.05160466481525769,0.056551396391194525,-0.03779318905750292,0.03573470534508684,0.01944779170073542
4020.0,0.7046290452576529,0.8132,TEHLIKE,0,-0.038004785377656204,-0.0032705077011624195,-0.029691185322403058,-0.143979213695468,0.072703285774457,0.045217615190766114,-0.05943472141406752,-0.002931522422984019,0.03729168601842849,-0.03792771128879234,0.024672010402616282,-0.013351360256580758,0.025868511110167348,-0.0801721817261238,0.05126797285090643,0.0449515639287876,-0.01104617762263118,-0.026919252502020805,0.02934833994212448,0.07788245280868483,0.0042000414851607526,-0.03594190978413739,0.005480749828794224,-0.0007299402778011806,-0.10294946847634989,-0.0483831392904976,0.12773344939290332,0.015472934170587505,0.04533779912286045,-0.013503817352015014,0.004957277532963276,0.03516293224284384,0.06036411573240655
3960.0,0.6946290452576529,0.8158,TEHLIKE,0,-0.022373740715035555,-0.012111424862083033,0.019123115987905198,0.1509233108685527,-0.003246460455337489,-0.05073177772199388,0.01327648487323681,-0.02709036899189678,-0.02017662715559125,0.02945044752612791,-0.033877999708781546,-0.045181879397538725,0.003994263782673449,-0.06860027376096223,-0.032123761849895176,0.012595082720102742,0.0429350781002347,0.053593466586421924,0.03178598671095093,0.03575029425966897,0.035478540448749915,-0.03842535389204434,0.07636871450630109,0.0004504326327540173,0.013874825779960534,0.03389643045536241,0.026242826961986293,0.03828199707443274,-0.05823578436545265,-0.03970306332438352,0.03799919971649515,0.02809338931149129,0.05739351962534776
3900.0,0.6846290452576529,0.8185,TEHLIKE,0,-0.10580866492567993,-0.006222063925020823,-0.03915611471615234,-0.07017569730675684,0.015055061656623618,0.022625615928872893,0.05214856001516151,-0.05774529557503504,0.007950667159924518,0.037452461740299973,0.08723446854486998,0.02470964749471484,-0.0462634350791572,-0.017608592325472936,0.02544968683672946,-0.022490450822097583,0.08578107334534775,-0.07705693170787697,-0.07515545875495157,0.01698458465163838,-0.0026944266472913557,0.0066336129232870454,-0.027667820075886043,-0.061506476475442655,-0.09558485059444559,0.09917217516316601,0.01889932667928454,0.003313693410740724,0.09826456410915299,-3.968742043235178e-05,0.0031706599785715594,0.1592163537295164,0.01729843401323516
3840.0,0.6746290452576529,0.8211,TEHLIKE,0,0.05578138531809206,-0.009001368609409725,0.0325769735316171,0.028037814419837298,-0.015936513616886673,-0.08929927160739472,0.01431488033238966,0.02913002790160108,0.08859446447051736,-0.017129442516846533,-0.022451823941745688,0.031253872423969674,-0.04248032878735705,0.023387821062331587,0.051395981006062186,0.0822379815119289,-0.03432379644289842,0.01449229684576538,0.023081404129888627,-0.07626610042492733,0.11280979576760596,0.020265183346559648,0.08273668900758213,0.01507028827610425,0.07005791637073648,-0.10597847856475617,0.083813281871715,-0.05511566189791366,0.043607887456276875,-0.029891965925997157,-0.040504429678454155,0.025238365837985957,-0.05552572111154911
3780.0,0.6646290452576529,0.8238,TEHLIKE,0,-0.005579473012535057,0.012868385019263968,0.005527434545866232,-0.027794811001064658,0.010609270414928,0.041666231716365,0.0376180562386649,0.01255777115875312,-0.007746150575759431,-0.03214205202486025,-0.030005797632547595,0.047138065661759036,0.030679609926533652,0.01262785566800536,-0.006159556648324557,-0.01977859229245834,-0.020796641184220407,-0.019388004304247093,-0.07829489120887005,-0.006061094444868711,-0.017155946461041457,0.06853056102060288,-0.041988265556951794,-0.11850375697370541,0.0053984530892666055,0.0701008183401387,-0.017095130759401573,-0.0009481445817255973,0.02877663252848819,0.061937920729899065,-0.06882268800606843,-0.06378307110368048,-0.01490731784139536
